sep=,
0,1047.703561250536
1,1047.703561250536
2,174.23106334932473
3,31.034038920345424
4,31.034038920345424
5,31.03152117530275
6,26.957096334524604
7,18.953638794737856
8,18.953638794737856
9,18.953638794737856
10,18.953638794737856
11,13.003577677785337
12,13.003577677785337
13,9.381913287997474
14,9.381913287997474
15,5.716209319692029
16,5.716209319692029
17,5.559341459619638
18,5.559341459619638
19,5.559341459619638
20,5.548414725748017
21,5.14614997318125
22,5.14614997318125
23,5.14614997318125
24,4.570316078053272
25,4.413069605286271
26,4.413069605286271
27,4.413069605286271
28,4.410992158511563
29,3.445035748685116
30,3.421520400577551
31,3.421520400577551
32,3.421520400577551
33,2.664515695660096
34,2.6586373341922713
35,2.6586373341922713
36,2.237036013402626
37,2.2325794889882578
38,2.2308134652094105
39,2.2308134652094105
40,2.1583254675783907
41,2.1171078024901377
42,2.0911638618018342
43,2.0911638618018342
44,2.0911638618018342
45,1.7018777169089159
46,1.5484913275194117
47,1.5484913275194117
48,1.5484913275194117
49,1.5484913275194117
50,1.3457720032437843
51,1.3457720032437843
52,1.3457720032437843
53,1.3457720032437843
54,1.2040118678720406
55,1.202369388822122
56,1.202369388822122
57,1.202369388822122
58,1.137449786384471
59,1.1289410858673903
60,1.1289410858673903
61,1.1289410858673903
62,1.1289410858673903
63,0.9128447420696564
64,0.9050048791816617
65,0.9050048791816617
66,0.9050048791816617
67,0.2579207124061026
68,0.2579207124061026
69,0.2579207124061026
70,0.2579207124061026
71,8.637998903055938e-2
72,8.637998903055938e-2
73,8.637998903055938e-2
74,8.637998903055938e-2
75,-0.14938990817836223
76,-0.14938990817836223
77,-0.14938990817836223
78,-0.14938990817836223
79,-0.15069584287031804
80,-0.16625688103098063
81,-0.16625688103098063
82,-0.16625688103098063
83,-0.16625688103098063
84,-0.17424348252425964
85,-0.17424348252425964
86,-0.17424348252425964
87,-0.17424348252425964
88,-0.19528529045784623
89,-0.20536769852559572
90,-0.20536769852559572
91,-0.20536769852559572
92,-0.20536769852559572
93,-0.20536769852559572
94,-0.3042405685976821
95,-0.3042405685976821
96,-0.3042405685976821
97,-0.3042405685976821
98,-0.358690158958386
99,-0.358690158958386
100,-0.358690158958386
101,-0.358690158958386
102,-0.37168918766590986
103,-0.37168918766590986
104,-0.37168918766590986
105,-0.37168918766590986
106,-0.37742614301517163
107,-0.37742614301517163
108,-0.37742614301517163
109,-0.37742614301517163
110,-0.37742614301517163
111,-0.3795136300441149
112,-0.3795136300441149
113,-0.3795136300441149
114,-0.3795136300441149
115,-0.3795136300441149
116,-0.3999933162686488
117,-0.3999933162686488
118,-0.3999933162686488
119,-0.3999933162686488
120,-0.3999933162686488
121,-0.3999933162686488
122,-0.3999933162686488
123,-0.3999933162686488
124,-0.4068014603730587
125,-0.413534189915667
126,-0.413534189915667
127,-0.413534189915667
128,-0.4493334671055515
129,-0.4542952787506734
130,-0.4542952787506734
131,-0.4542952787506734
132,-0.4550417779392818
133,-0.4550417779392818
134,-0.5141973258923462
135,-0.5141973258923462
136,-0.5205697410362828
137,-0.527182496659605
138,-0.6182555826501542
139,-0.6182555826501542
140,-0.6182555826501542
141,-0.6182555826501542
142,-0.6182555826501542
143,-0.6217393447406024
144,-0.6217393447406024
145,-0.6217393447406024
146,-0.6217393447406024
147,-0.6217393447406024
148,-0.6217393447406024
149,-0.6217393447406024
150,-0.6217393447406024
151,-0.6217393447406024
152,-0.6217393447406024
153,-0.6258618100048602
154,-0.6258618100048602
155,-0.6258618100048602
156,-0.6258618100048602
157,-0.7005033503602239
158,-0.7005033503602239
159,-0.7043980338427255
160,-0.7043980338427255
161,-0.7043980338427255
162,-0.7043980338427255
163,-0.7043980338427255
164,-0.7043980338427255
165,-0.7043980338427255
166,-0.7043980338427255
167,-0.7043980338427255
168,-0.7043980338427255
169,-0.7043980338427255
170,-0.7043980338427255
171,-0.7043980338427255
172,-0.7043980338427255
173,-0.7043980338427255
174,-0.7043980338427255
175,-0.7043980338427255
176,-0.7043980338427255
177,-0.7043980338427255
178,-0.7043980338427255
179,-0.7754674986195006
180,-0.7754674986195006
