sep=,
224,-1.0316222500008387
225,-1.0316222500008387
226,-1.0316222500008387
227,-1.0316222500008387
228,-1.0316222500008387
229,-1.0316222500008387
230,-1.0316222500008387
231,-1.0316222500008387
232,-1.0316222500008387
233,-1.0316222500008387
234,-1.0316222500008387
235,-1.0316222500008387
236,-1.0316222500008387
237,-1.0316222500008387
238,-1.0316222500008387
239,-1.0316222500008387
240,-1.0316222500008387
241,-1.0316222500008387
242,-1.0316222500008387
243,-1.0316222500008387
244,-1.0316222500008387
245,-1.0316222500008387
246,-1.0316222500008387
247,-1.0316222500008387
248,-1.0316222500008387
249,-1.0316222500008387
