sep=,
0,-0.7003120594377381
1,-0.7003120594377381
2,-0.9586969062252938
3,-0.9586969062252938
4,-0.9586969062252938
5,-0.9900645675460595
6,-0.9900645675460595
7,-1.0103208251615854
8,-1.0103208251615854
9,-1.0103208251615854
10,-1.0103208251615854
11,-1.0103208251615854
12,-1.0103208251615854
13,-1.0103208251615854
14,-1.0103208251615854
15,-1.0194407018790368
16,-1.0194407018790368
17,-1.0194407018790368
18,-1.027938672461254
19,-1.027938672461254
20,-1.027938672461254
21,-1.027938672461254
22,-1.027938672461254
23,-1.027938672461254
24,-1.027938672461254
25,-1.027938672461254
26,-1.027938672461254
27,-1.027938672461254
28,-1.027938672461254
29,-1.027938672461254
30,-1.027938672461254
31,-1.027938672461254
32,-1.027938672461254
33,-1.027938672461254
34,-1.027938672461254
35,-1.027938672461254
36,-1.0300479737459771
37,-1.0300479737459771
38,-1.0300479737459771
39,-1.0300479737459771
40,-1.0300479737459771
41,-1.0300479737459771
42,-1.0300479737459771
43,-1.0300479737459771
44,-1.0300479737459771
45,-1.0300479737459771
46,-1.0300479737459771
47,-1.0300479737459771
48,-1.0300479737459771
49,-1.0300479737459771
50,-1.0300479737459771
51,-1.0300479737459771
52,-1.0300479737459771
53,-1.0300479737459771
54,-1.0300479737459771
55,-1.0300479737459771
56,-1.0300479737459771
57,-1.0300479737459771
58,-1.0300479737459771
59,-1.0300479737459771
60,-1.0300479737459771
61,-1.0300479737459771
62,-1.0300479737459771
63,-1.0300479737459771
64,-1.0300479737459771
65,-1.0300479737459771
66,-1.0300479737459771
67,-1.0300479737459771
68,-1.0300479737459771
69,-1.0300479737459771
70,-1.0300479737459771
71,-1.0300479737459771
72,-1.0300479737459771
73,-1.0300479737459771
74,-1.0300479737459771
75,-1.0300479737459771
76,-1.0300479737459771
77,-1.0300479737459771
78,-1.0300479737459771
79,-1.0300479737459771
80,-1.0300479737459771
81,-1.0300479737459771
82,-1.0300479737459771
83,-1.0300479737459771
84,-1.0300479737459771
85,-1.0300479737459771
86,-1.0300479737459771
87,-1.0300479737459771
88,-1.0300479737459771
89,-1.0300479737459771
90,-1.0300479737459771
91,-1.0300479737459771
92,-1.0300479737459771
93,-1.0300479737459771
94,-1.0300479737459771
95,-1.0300479737459771
96,-1.0300479737459771
97,-1.0300479737459771
98,-1.0300479737459771
99,-1.0300479737459771
100,-1.0300479737459771
101,-1.0300479737459771
102,-1.0300479737459771
103,-1.0300479737459771
104,-1.0300479737459771
105,-1.0300479737459771
106,-1.0300479737459771
107,-1.0300479737459771
108,-1.0300479737459771
109,-1.0300479737459771
110,-1.031543026495964
111,-1.031543026495964
112,-1.031543026495964
113,-1.031543026495964
114,-1.031543026495964
115,-1.031543026495964
116,-1.031543026495964
117,-1.031543026495964
118,-1.031543026495964
119,-1.031543026495964
120,-1.031543026495964
121,-1.031543026495964
122,-1.031543026495964
123,-1.031543026495964
124,-1.031543026495964
125,-1.031543026495964
126,-1.031543026495964
127,-1.031543026495964
128,-1.031543026495964
129,-1.031543026495964
130,-1.031543026495964
131,-1.031543026495964
132,-1.031543026495964
133,-1.031543026495964
134,-1.031543026495964
135,-1.031543026495964
136,-1.031543026495964
137,-1.031543026495964
138,-1.031543026495964
139,-1.031543026495964
140,-1.031543026495964
141,-1.031543026495964
142,-1.031543026495964
143,-1.031543026495964
144,-1.031543026495964
145,-1.031543026495964
146,-1.031543026495964
147,-1.031543026495964
148,-1.031543026495964
149,-1.031543026495964
150,-1.031543026495964
151,-1.031543026495964
152,-1.031543026495964
153,-1.031543026495964
154,-1.0315665952966238
155,-1.0315665952966238
156,-1.0315665952966238
157,-1.0315665952966238
158,-1.0315665952966238
159,-1.0315665952966238
160,-1.0315665952966238
161,-1.0315665952966238
162,-1.0315665952966238
163,-1.0315665952966238
164,-1.0315665952966238
165,-1.0315665952966238
166,-1.0315665952966238
167,-1.0315665952966238
168,-1.0315665952966238
169,-1.0315665952966238
170,-1.0315665952966238
171,-1.0315665952966238
172,-1.0315665952966238
173,-1.0315665952966238
174,-1.0315665952966238
175,-1.0315665952966238
176,-1.0315665952966238
177,-1.0315665952966238
178,-1.0315665952966238
179,-1.0315665952966238
180,-1.0315665952966238
181,-1.0315665952966238
182,-1.0315665952966238
183,-1.0315665952966238
184,-1.0315665952966238
185,-1.0315665952966238
186,-1.0315665952966238
187,-1.0315665952966238
188,-1.0315665952966238
189,-1.0315665952966238
190,-1.0315665952966238
191,-1.0315665952966238
192,-1.0315665952966238
193,-1.0315665952966238
194,-1.0315665952966238
195,-1.0315665952966238
196,-1.0315665952966238
197,-1.0315665952966238
198,-1.0315665952966238
199,-1.0315665952966238
200,-1.0315665952966238
201,-1.0315665952966238
202,-1.0315665952966238
203,-1.0315665952966238
204,-1.0315665952966238
205,-1.0315665952966238
206,-1.0315665952966238
207,-1.0315665952966238
208,-1.0315665952966238
209,-1.0315665952966238
210,-1.0315665952966238
211,-1.0315665952966238
212,-1.0315665952966238
213,-1.0315665952966238
214,-1.0315665952966238
215,-1.0315665952966238
216,-1.0315665952966238
217,-1.0315665952966238
218,-1.0315665952966238
219,-1.0315665952966238
220,-1.0315665952966238
221,-1.0315665952966238
222,-1.0315665952966238
223,-1.0315665952966238
224,-1.0315665952966238
225,-1.0315665952966238
226,-1.0315665952966238
227,-1.0315665952966238
228,-1.0315665952966238
229,-1.0315665952966238
230,-1.0315665952966238
231,-1.0315665952966238
